id,name,label
2137,什么是对象技术,knowledgepoint
2138,什么是模型,knowledgepoint
2139,什么是对象,knowledgepoint
2140,什么是模板类型,knowledgepoint
2141,什么是类,knowledgepoint
2142,什么是属性,knowledgepoint
2143,什么是操作,knowledgepoint
2144,什么是多态,knowledgepoint
2145,什么是包,knowledgepoint
2146,什么是接口,knowledgepoint
2147,什么是子系统,knowledgepoint
2148,什么是组件（构件）,knowledgepoint
2149,什么是关联,knowledgepoint
2150,什么是多重性,knowledgepoint
2151,什么是集合,knowledgepoint
2152,什么是导航,knowledgepoint
2153,什么是一般化（泛化）,knowledgepoint
2154,什么是实现,knowledgepoint
2155,需求概述,knowledgepoint
2156,系统行为,knowledgepoint
2157,用例模型,knowledgepoint
2158,用例描述,knowledgepoint
2159,事件流,knowledgepoint
2160,场景,knowledgepoint
2161,活动图,knowledgepoint
2162,词汇表,knowledgepoint
2163,分析和设计的区别,knowledgepoint
2164,架构,knowledgepoint
2165,“4+1视图”模型,knowledgepoint
2166,分析和设计活动,knowledgepoint
2167,什么是Use-Case实现,knowledgepoint
2168,架构分析步骤的核心概念,knowledgepoint
2169,用例分析、分析类,knowledgepoint
2170,协作图,knowledgepoint
2171,序列图,knowledgepoint
2172,类,knowledgepoint
2173,子系统,knowledgepoint
2174,接口,knowledgepoint
2175,复用,knowledgepoint
2176,设计机制,knowledgepoint
2177,记录架构机制,knowledgepoint
2178,类设计的步骤,knowledgepoint
2179,形式化方法的概念、必要性、作用及其效果,knowledgepoint
2180,形式化语言Z概况,knowledgepoint
2181,集合的概念,knowledgepoint
2182,集合类型,knowledgepoint
2183,集合声明,knowledgepoint
2184,集合交并补差等基本运算,knowledgepoint
2185,用集合运算表示实际问题,knowledgepoint
2186,命题概念,knowledgepoint
2187,命题变量,knowledgepoint
2188,命题形式,knowledgepoint
2189,逻辑联结词,knowledgepoint
2190,逻辑运算规则,knowledgepoint
2191,Z模式基本概念,knowledgepoint
2192,Z模式下的逻辑演算,knowledgepoint
2193,Z模式描述输入输出,knowledgepoint
2194,Z模式进阶操作,knowledgepoint
2195,标准Z模式文档规格,knowledgepoint
2196,Z模式应用实例,knowledgepoint
2197,个体变量,knowledgepoint
2198,谓词,knowledgepoint
2199,量词,knowledgepoint
2200,用集合的思想理解量词,knowledgepoint
2201,逻辑与集合论的关系,knowledgepoint
2202,笛卡尔积,knowledgepoint
2203,关系概念及其性质,knowledgepoint
2204,等价关系与偏序关系,knowledgepoint
2205,关系演算,knowledgepoint
2206,传递闭包，自反传递闭包,knowledgepoint
2207,逆关系,knowledgepoint
2208,函数与关系,knowledgepoint
2209,定义域与值域,knowledgepoint
2210,部分函数与全函数,knowledgepoint
2211,函数的其他种类，如单射、满射、双射,knowledgepoint
2212,常函数，函数覆写,knowledgepoint
2213,序列与函数,knowledgepoint
2214,序列构造器,knowledgepoint
2215,序列的演算，包括如头、尾、前部、后部、连结、过滤、逆序等,knowledgepoint
2216,序列的应用实例,knowledgepoint
2217,以Z模式为基础的系统描述,knowledgepoint
2218,序列的使用,knowledgepoint
2219,谓词量词,knowledgepoint
2220,命题逻辑语言,knowledgepoint
2221,关系与函数,knowledgepoint
2222,联系实际情况的需求分析,knowledgepoint
2223,基于状态的形式描述方法,knowledgepoint
2224,基于事件的形式描述方法,knowledgepoint
2225,其他形式描述方法简介,knowledgepoint
2226,各方法的优劣比较,knowledgepoint
2227,逻辑归结关系,knowledgepoint
2228,健全性和完全性,knowledgepoint
2229,数理逻辑的形式系统和形式理论,knowledgepoint
2230,命题逻辑的模型论和证明论,knowledgepoint
2231,时态逻辑系统,knowledgepoint
2232,定理证明,knowledgepoint
2233,自动定理证明器,knowledgepoint
2234,模型检查,knowledgepoint
2235,自动模型检查器,knowledgepoint
2236,形式化相关前沿论文,knowledgepoint
2237,为什么要测试软件,knowledgepoint
2238,什么是软件测试,knowledgepoint
2239,为什么要学软件测试,knowledgepoint
2240,从软件测试这门课能学到什么,knowledgepoint
2241,如何学习软件测试,knowledgepoint
2242,了解软件Faults，Errors以及Failure的概念和区别；,knowledgepoint
2243,掌握RIP模型，熟悉掌握RIP的基本内容；,knowledgepoint
2244,了解错误的基本类型,knowledgepoint
2245,了解测试活动的各个阶段,knowledgepoint
2246,了解Model-based测试,knowledgepoint
2247,Junit使用的步骤和原因,knowledgepoint
2248,断言系列方法,knowledgepoint
2249,Junit中的Annotations,knowledgepoint
2250,了解Hamcrest的使用,knowledgepoint
2251,测试覆盖的概念、测试的需求,knowledgepoint
2252,软件中的图，以及图中的相关概念,knowledgepoint
2253,如何将软件代码生成图,knowledgepoint
2254,生成主路径的算法,knowledgepoint
2255,条件覆盖、判定覆盖和改进的条件/判定覆盖,knowledgepoint
2256,黑盒测试的基本概念、基本方法以及各自方法的优缺点,knowledgepoint
2257,黑盒测试的等价类方法、边界值分析、因果图、判定表等基本方法,knowledgepoint
2258,黑盒测试的优化方法Pairwise，正交实验设计等,knowledgepoint
2259,自动化测试的基本流程和基本方法以及不同类型的自动化测试方案,knowledgepoint
2260,Selenium的功能、使用及基于Selenium2开发自动化测试用例的方法,knowledgepoint
2261,压力测试的基本流程和基本方法,knowledgepoint
2262,Jmter的功能、使用及基于Jmeter进行Web系统压力测试的方法,knowledgepoint
2263,集成测试基本方法,knowledgepoint
2264,Easymock的功能、使用及基于Easymock进行接口测试,knowledgepoint
2265,验收测试的流程和相关标准,knowledgepoint
2266,基于Bugzilla进行测试管理的基本流程和基本方法,knowledgepoint
2267,测试研究领域的新热点,knowledgepoint
2268,图形技术的基本概念,knowledgepoint
2269,齐次坐标,knowledgepoint
2270,齐次变换,knowledgepoint
2271,投影变换,knowledgepoint
2272,多边形网络模型,knowledgepoint
2273,层次化建模,knowledgepoint
2274,网格模型简化,knowledgepoint
2275,渲染方程,knowledgepoint
2276,漫反射,knowledgepoint
2277,镜面反射,knowledgepoint
2278,纹理映射,knowledgepoint
2279,反走样,knowledgepoint
2280,多项式方程,knowledgepoint
2281,样条曲线,knowledgepoint
2282,Bezier曲线,knowledgepoint
2283,曲线的阶数,knowledgepoint
2284,Bezier样条曲线,knowledgepoint
2285,参数曲面,knowledgepoint
2286,遮挡,knowledgepoint
2287,画家算法,knowledgepoint
2288,深度检测,knowledgepoint
2289,硬阴影,knowledgepoint
2290,软阴影,knowledgepoint
2291,阴影贴图,knowledgepoint
2292,阴影体,knowledgepoint
2293,光线跟踪,knowledgepoint
2294,透射,knowledgepoint
2295,相机模型,knowledgepoint
2296,直线球面相交检测,knowledgepoint
2297,直线三角形相交检测,knowledgepoint
2298,空间划分,knowledgepoint
2299,随机采样,knowledgepoint
2300,图形API,knowledgepoint
2301,GLSL着色器编程,knowledgepoint
2302,Introduction&Outline,knowledgepoint
2303,Project Evaluation,knowledgepoint
2304,Planning,knowledgepoint
2305,Selection of an Appropriate,knowledgepoint
2306,Project Approach,knowledgepoint
2307,Requirement Management,knowledgepoint
2308,Effort Estimation,knowledgepoint
2309,Assigning Resources,knowledgepoint
2310,Project Tracking and Control,knowledgepoint
2311,Software Configuration Management,knowledgepoint
2312,Software development Management,knowledgepoint
2313,"Person, Team and Communications",knowledgepoint
2314,大型业务系统的基本概念和发展历程,knowledgepoint
2315,体系架构的产生和演化的原因,knowledgepoint
2316,系统改进的方法,knowledgepoint
2317,微服务架构,knowledgepoint
2318,系统架构的改进步骤,knowledgepoint
2319,什么是微服务,knowledgepoint
2320,微服务架构特点,knowledgepoint
2321,SOA与微服务,knowledgepoint
2322,应用拆分粒度,knowledgepoint
2323,微服务的集成,knowledgepoint
2324,微服务对交付模式,knowledgepoint
2325,实现微服务面临的挑战,knowledgepoint
2326,建微服务平台,knowledgepoint
2327,业务拆分,knowledgepoint
2328,完善技术组件，,knowledgepoint
2329,提升稳定性业务拆分,knowledgepoint
2330,容器化封装,knowledgepoint
2331,分布式服务框架的一般原理,knowledgepoint
2332,分布式服务调用框架的实现,knowledgepoint
2333,容量评估与性能保障,knowledgepoint
2334,一致性问题解决之道,knowledgepoint
2335,分布式服务调用框架的实现、容量评估、一致性问题。,knowledgepoint
2336,服务调用链实现的总体架构,knowledgepoint
2337,日志数据采集,knowledgepoint
2338,日志数据分析处理,knowledgepoint
2339,服务调用链信息展示,knowledgepoint
2340,日志跟踪的总体监控,knowledgepoint
2341,监控预警,knowledgepoint
2342,安全审计,knowledgepoint
2343,故障定位及链路分析,knowledgepoint
2344,传统数据库架构面临的挑战；,knowledgepoint
2345,SQL、NoSQL和NewSQL,knowledgepoint
2346,数据架构发展方向,knowledgepoint
2347,数据库的技术特性,knowledgepoint
2348,数据库应用特性,knowledgepoint
2349,应用特性与技术特性的对应关系,knowledgepoint
2350,数据库选择建议,knowledgepoint
2351,分布式应用数据总线,knowledgepoint
2352,分库分表功能实现,knowledgepoint
2353,读写分离功能实现,knowledgepoint
2354,结果集合并功能实现,knowledgepoint
2355,数据库节点路由功能实现,knowledgepoint
2356,异地多活架构设计,knowledgepoint
2357,数据同步平台架构设计,knowledgepoint
2358,ActiveMQ、RocketMQ、Kafka、RabbitMQ,knowledgepoint
2359,消息平台总体架构设计,knowledgepoint
2360,配置管理,knowledgepoint
2361,监控管理,knowledgepoint
2362,运维管理,knowledgepoint
2363,系统管理,knowledgepoint
2364,客户端功能介绍,knowledgepoint
2365,客户端关键流程,knowledgepoint
2366,缓存中间件产品特性对比,knowledgepoint
2367,热点缓存,knowledgepoint
2368,多级缓存,knowledgepoint
2369,总体架构,knowledgepoint
2370,缓存管理控制平台Web,knowledgepoint
2371,缓存管理平台App,knowledgepoint
2372,缓存客户端SDK,knowledgepoint
2373,缓存策略,knowledgepoint
2374,基于容器的应用托管和任务调度平台,knowledgepoint
2375,服务治理,knowledgepoint
2376,软件生产流水线,knowledgepoint
2377,多租户的模型及体系结构,knowledgepoint
2378,能力开放平台,knowledgepoint
2379,智能运维,knowledgepoint
2380,数据挖掘提出的动机,knowledgepoint
2381,数据挖掘的基本概念,knowledgepoint
2382,数据挖掘的分类,knowledgepoint
2383,数据挖掘的主要算法,knowledgepoint
2384,数据挖掘主要能解决的问题,knowledgepoint
2385,数据挖掘相关的会议及期刊列表,knowledgepoint
2386,数据对象与属性、二元属性、标称属性、序数属性、数值属性,knowledgepoint
2387,均值、方差、中位数、众数、极差、四分位数、方差、标准差、四分位数极差,knowledgepoint
2388,分位数图、盒图等图形显示,knowledgepoint
2389,不同属性的判别及相似性度量,knowledgepoint
2390,混合属性的相似性度量,knowledgepoint
2391,数据清理,knowledgepoint
2392,数据的集成,knowledgepoint
2393,数据的归约,knowledgepoint
2394,数据变换,knowledgepoint
2395,数据离散化,knowledgepoint
2396,Apriori算法,knowledgepoint
2397,频繁项集,knowledgepoint
2398,规则,knowledgepoint
2399,强规则,knowledgepoint
2400,支持度,knowledgepoint
2401,置信度,knowledgepoint
2402,提升度,knowledgepoint
2403,决策树算法-ID3,knowledgepoint
2404,决策树算法-C4.5,knowledgepoint
2405,决策树算法-CART,knowledgepoint
2406,支持向量机算法,knowledgepoint
2407,最近邻算法,knowledgepoint
2408,类类距离,knowledgepoint
2409,类间距离,knowledgepoint
2410,聚类的主要思想,knowledgepoint
2411,聚类的几种典型类型,knowledgepoint
2412,k-均值算法,knowledgepoint
2413,聚类的评价,knowledgepoint
2414,人工智能的历史,knowledgepoint
2415,强化学习分类,knowledgepoint
2416,开发环境修正和安装,knowledgepoint
2417,决策过程的学习,knowledgepoint
2418,蒙特卡罗方法决策过程的学习,knowledgepoint
2419,时间差分决策过程的学习,knowledgepoint
2420,深度学习建模,knowledgepoint
2421,LSTM建模,knowledgepoint
2422,生成对抗网络建模,knowledgepoint
2423,生成对抗网络变形建模,knowledgepoint
2424,计算机视觉的历史,knowledgepoint
2425,计算机视觉应用,knowledgepoint
2426,计算机视觉灰度、彩色图像的矩阵表示,knowledgepoint
2427,计算机视觉使用matlab对矩阵操作,knowledgepoint
2428,常见的两种插值算法。,knowledgepoint
2429,颜色空间的相关概念,knowledgepoint
2430,颜色空间的转换,knowledgepoint
2431,高斯滤波,knowledgepoint
2432,双边滤波,knowledgepoint
2433,盲去卷积,knowledgepoint
2434,SIFT特征,knowledgepoint
2435,Harris特征,knowledgepoint
2436,特征匹配算法,knowledgepoint
2437,HS法估计光流,knowledgepoint
2438,LK法估计光流,knowledgepoint
2439,光流估计准确性度量,knowledgepoint
2440,Graph Cut,knowledgepoint
2441,Region Merge,knowledgepoint
2442,Super pixel,knowledgepoint
2443,像平面,knowledgepoint
2444,多视几何,knowledgepoint
2445,区块链思想,knowledgepoint
2446,区块链价值,knowledgepoint
2447,区块链技术原理,knowledgepoint
2448,区块链和信息安全、密码技术的关系,knowledgepoint
2449,区块链的发展史,knowledgepoint
2450,区块链未来的发展趋势。,knowledgepoint
2451,CAP不可能三角,knowledgepoint
2452,拜占庭共识算法,knowledgepoint
2453,PoW共识,knowledgepoint
2454,PoS共识；,knowledgepoint
2455,Hash函数,knowledgepoint
2456,公钥密码体制,knowledgepoint
2457,密码学数字签名,knowledgepoint
2458,MerkleTree,knowledgepoint
2459,密码算法的原理与应用,knowledgepoint
2460,区块链与密码学的关系,knowledgepoint
2461,密码学与信息安全的关系,knowledgepoint
2462,比特币基本原理和重要概念,knowledgepoint
2463,比特币的交易结构，挖矿方式，共识机制,knowledgepoint
2464,比特币的侧链、闪电网络。,knowledgepoint
2465,以太坊基本原理和重要概念,knowledgepoint
2466,以太坊的账户结构，共识机制，智能合约概念,knowledgepoint
2467,以太坊合约语言。,knowledgepoint
2468,常见的区块链技术发展方向，如分片技术、状态通道技术,knowledgepoint
2469,DAG技术、侧链技术、新的共识算法和密码学手段,knowledgepoint
2470,虚拟现实历史与协议,knowledgepoint
2471,虚拟现实输入技术,knowledgepoint
2472,虚拟现实输入案例探讨,knowledgepoint
2473,虚拟现实输出技术,knowledgepoint
2474,虚拟现在输出案例探讨,knowledgepoint
2475,智能应用,knowledgepoint
2476,三维模型概念,knowledgepoint
2477,计算机视觉的设计原理,knowledgepoint
2478,三维全景技术说明与应用,knowledgepoint
2479,全景扫描应用技术,knowledgepoint
2480,Unity3d安装、界面操作,knowledgepoint
2481,C#代码撰写,knowledgepoint
2482,Unity3d Roll a Ball 案例设计,knowledgepoint
2483,Android代码转换,knowledgepoint
2484,AR环境设定,knowledgepoint
2485,机器学习概念,knowledgepoint
2486,机器学习典型任务,knowledgepoint
2487,机器学习分类体系及特点,knowledgepoint
2488,机器学习模型,knowledgepoint
2489,机器学习推理类型,knowledgepoint
2490,机器学习典型工具,knowledgepoint
2491,监督学习问题的形式化,knowledgepoint
2492,主动学习,knowledgepoint
2493,模型选择,knowledgepoint
2494,学习算法,knowledgepoint
2495,贝叶斯网络,knowledgepoint
2496,监督学习支持向量机,knowledgepoint
2497,监督学习神经网络,knowledgepoint
2498,k-menas,knowledgepoint
2499,划分聚类,knowledgepoint
2500,层次聚类,knowledgepoint
2501,BAGGING,knowledgepoint
2502,Adaboost,knowledgepoint
2503,信息熵,knowledgepoint
2504,PCA,knowledgepoint
2505,动态规划法,knowledgepoint
2506,蒙特卡罗法,knowledgepoint
2507,时间差分法,knowledgepoint
2508,自然语言处理的内涵,knowledgepoint
2509,自然语言处理与其他学科的交叉关联,knowledgepoint
2510,概率论相关知识,knowledgepoint
2511,信息论相关知识,knowledgepoint
2512,具有语言学特性词法与语法分析的工作原理,knowledgepoint
2513,自然语言处理马尔科夫模型,knowledgepoint
2514,序列标注模型,knowledgepoint
2515,语言模型的本质,knowledgepoint
2516,语言模型实际应用,knowledgepoint
2517,文本表示相关的深度神经网络模型,knowledgepoint
2518,模式识别算法,knowledgepoint
2519,文本生成,knowledgepoint
2520,对话系统,knowledgepoint
2521,认知科学和脑科学的研究意义与概念,knowledgepoint
2522,认知科学与其他学科的关联,knowledgepoint
2523,认知科学研究前景,knowledgepoint
2524,脑的基本构造,knowledgepoint
2525,脑的工作原理,knowledgepoint
2526,脑科学研究技术与分析方法,knowledgepoint
2527,大脑的主要认知功能,knowledgepoint
2528,人工大脑（包括脑机接口）与类脑智能的概念,knowledgepoint
2529,人工大脑与类脑智能的数学模型,knowledgepoint
2530,人工大脑与类脑智能的实现技术,knowledgepoint
2531,认知科学基本知识的概念和内涵,knowledgepoint
2532,认知模型理论,knowledgepoint
2533,机器学习概念原理,knowledgepoint
2534,视听觉认知计算的概念,knowledgepoint
2535,视听觉认知计算的实现方式,knowledgepoint
2536,智能认知系统的概念,knowledgepoint
2537,智能认知系统的类型,knowledgepoint
2538,智能认知系统的设计思路,knowledgepoint
2539,智能认知系统的发展趋势,knowledgepoint
2540,知识工程背景基础,knowledgepoint
2541,知识工程发展现状,knowledgepoint
2542,知识工程概念,knowledgepoint
2543,知识表示的概念,knowledgepoint
2544,知识表示模型,knowledgepoint
2545,知识表示方法,knowledgepoint
2546,知识表示语言的语法语义,knowledgepoint
2547,知识推理基本概念,knowledgepoint
2548,知识推理方法与工具,knowledgepoint
2549,知识构建方法,knowledgepoint
2550,知识构建工具的使用,knowledgepoint
2551,图数据模型,knowledgepoint
2552,图查询语言,knowledgepoint
2553,面向RDF的三元组数据库,knowledgepoint
2554,知识存储技术,knowledgepoint
2555,知识管理基本概念,knowledgepoint
2556,知识管理方法,knowledgepoint
2557,知识管理系统工具,knowledgepoint
2558,知识发现基本概念,knowledgepoint
2559,知识发现方法,knowledgepoint
2560,知识发现工具,knowledgepoint
2561,情感计算的概念,knowledgepoint
2562,评价理论,knowledgepoint
2563,影响力理论,knowledgepoint
2564,情感量化模型,knowledgepoint
2565,面部表情识别和语音情感识别中特征提取,knowledgepoint
2566,多模态特征选择,knowledgepoint
2567,多模态分类算法,knowledgepoint
2568,多模态评估指标、,knowledgepoint
2569,多模态情感识别中特征融合、决策融合等算法,knowledgepoint
2570,表情合成,knowledgepoint
2571,语音情感合成,knowledgepoint
2572,音乐情感合成,knowledgepoint
2573,脑认知研究对计算机科学的影响,knowledgepoint
2574,脑功能连接和信息流向分析方法,knowledgepoint
2575,情感计算研究难点,knowledgepoint
2576,情感计算应用趋势,knowledgepoint
2577,信号与系统基本概念和性质,knowledgepoint
2578,LTI系统性质及其特点,knowledgepoint
2579,卷积积分,knowledgepoint
2580,从周期信号到非周期信号频谱的变化,knowledgepoint
2581,采样定理,knowledgepoint
2582,离散傅里叶变换,knowledgepoint
2583,拉普拉斯变换,knowledgepoint
2584,拉普拉斯逆变换,knowledgepoint
2585,系统函数与响应,knowledgepoint
2586,词袋模型,knowledgepoint
2587,空间金字塔,knowledgepoint
2588,媒体特征表示,knowledgepoint
2589,相关反馈,knowledgepoint
2590,相似度,knowledgepoint
2591,索引,knowledgepoint
2592,排序,knowledgepoint
2593,重排序,knowledgepoint
2594,本体,knowledgepoint
2595,上下文,knowledgepoint
2596,隐含语义分析,knowledgepoint
2597,视频结构,knowledgepoint
2598,视频空间表示,knowledgepoint
2599,视频时序关联,knowledgepoint
2600,知识表示概念,knowledgepoint
2601,知识推理概念,knowledgepoint
2602,基于知识的系统概念,knowledgepoint
2603,符号注意学派概念,knowledgepoint
2604,命题逻辑的基本概念,knowledgepoint
2605,谓词逻辑的基本概念,knowledgepoint
2606,一阶逻辑证明问题,knowledgepoint
2607,SAT问题与知识表示的关系,knowledgepoint
2608,SAT求解的基本算法,knowledgepoint
2609,描述逻辑的语法和语义,knowledgepoint
2610,各种逻辑程序的语法和语义,knowledgepoint
2611,常见逻辑程序推理工具。,knowledgepoint
2612,产生式规则、框架、动作理论表示知识的基本原理,knowledgepoint
2613,计算机视觉中的典型任务,knowledgepoint
2614,计算机视觉与相关学科的关系,knowledgepoint
2615,高斯模型,knowledgepoint
2616,金字塔模型,knowledgepoint
2617,视觉词袋模型,knowledgepoint
2618,判别模型,knowledgepoint
2619,生成模型,knowledgepoint
2620,高斯线性回归,knowledgepoint
2621,线性分类器,knowledgepoint
2622,基于梯度的优化方法,knowledgepoint
2623,提升算法,knowledgepoint
2624,时序模型,knowledgepoint
2625,各种滤波方法,knowledgepoint
2626,信息检索与智能问答的困难之处,knowledgepoint
2627,“信息检索与智能问答”与其他学科的交叉关联,knowledgepoint
2628,信息检索模型的概念和理论,knowledgepoint
2629,信息检索模型”的基本原理,knowledgepoint
2630,检索评价的背景和理论,knowledgepoint
2631,“检索评价”的基本原理,knowledgepoint
2632,索引与检索的基本原理,knowledgepoint
2633,索引建立与压缩,knowledgepoint
2634,信息检索系统的查询过程,knowledgepoint
2635,查询优化的方法,knowledgepoint
2636,信息爬取、网页预处理过程,knowledgepoint
2637,链接分析方法,knowledgepoint
2638,经典逻辑系统的语法定义,knowledgepoint
2639,经典逻辑系统的自然推理系统,knowledgepoint
2640,证明构造性定义,knowledgepoint
2641,构造性逻辑的蕴含,knowledgepoint
2642,构造性逻辑的形式推演,knowledgepoint
2643,图灵机的数学模型,knowledgepoint
2644,邱奇图灵论题,knowledgepoint
2645,通用图灵机和不可判定问题,knowledgepoint
2646,莱斯定理,knowledgepoint
2647,可归约性,knowledgepoint
2648,时间复杂度和空间复杂度,knowledgepoint
2649,矩阵基本概念,knowledgepoint
2650,特征值估计理论与方法,knowledgepoint
2651,矩阵的Jordan标准型,knowledgepoint
2652,矩阵的三角分解,knowledgepoint
2653,向量范数和矩阵范数,knowledgepoint
2654,凸集和凸函数,knowledgepoint
2655,费马定理、拉格朗日乘数法、KKT条件,knowledgepoint
2656,梯度下降法,knowledgepoint
2657,牛顿法,knowledgepoint
2658,共轭梯度法,knowledgepoint
2659,分治法,knowledgepoint
2660,软件生命周期,knowledgepoint
2661,形式方法,knowledgepoint
2662,形式规格说明语言Z的概念,knowledgepoint
2663,命题逻辑基本概念,knowledgepoint
2664,谓词逻辑基本概念,knowledgepoint
2665,一阶逻辑证明,knowledgepoint
2666,关系的基本概念,knowledgepoint
2667,关系的运算,knowledgepoint
2668,关系与函数之间的关系,knowledgepoint
2669,Z的类型系统基本概念,knowledgepoint
2670,扩充表示法,knowledgepoint
2671,Z规格说明的构造单元,knowledgepoint
2672,模式的描述功能、修饰、包含、模式类型基本概念,knowledgepoint
2673,模式运算和规格说明文档的结果,knowledgepoint
2674,序列和包的概念,knowledgepoint
2675,规格说明在实际应用,knowledgepoint
2676,Z语言中严密证明和形式证明的基本思想,knowledgepoint
2677,规格说明的形式证明的主要技巧,knowledgepoint
2678,推理实例。,knowledgepoint
2679,模型检测的基本思想,knowledgepoint
2680,线性时序逻辑,knowledgepoint
2681,模型检测的应用,knowledgepoint
2682,安全软件工程生命周期,knowledgepoint
2683,安全软件工程框架,knowledgepoint
2684,安全软件工程开发过程,knowledgepoint
2685,软件安全需求获取技术,knowledgepoint
2686,安全需求表示,knowledgepoint
2687,安全需求建模,knowledgepoint
2688,缺陷,knowledgepoint
2689,威胁建模,knowledgepoint
2690,缺陷库,knowledgepoint
2691,缓冲区,knowledgepoint
2692,访问控制,knowledgepoint
2693,权限,knowledgepoint
2694,密码,knowledgepoint
2695,数据加密,knowledgepoint
2696,安全测试,knowledgepoint
2697,模型检测,knowledgepoint
2698,模糊测试,knowledgepoint
2699,用例测试,knowledgepoint
2700,整数唯一分解定理,knowledgepoint
2701,二次互反定理,knowledgepoint
2702,代数系统中的主要概念和定理,knowledgepoint
2703,运用简单的有限域解决信息安全问题,knowledgepoint
2704,群与环,knowledgepoint
2705,排列和组合,knowledgepoint
2706,容斥原理与鸽笼原理,knowledgepoint
2707,递推关系,knowledgepoint
2708,区组设计,knowledgepoint
2709,信息的度量,knowledgepoint
2710,熵,knowledgepoint
2711,互信息,knowledgepoint
2712,确定图灵机,knowledgepoint
2713,非确定图灵机,knowledgepoint
2714,随机存取机器模型的定义,knowledgepoint
2715,典型的NP完全问题,knowledgepoint
2716,网络协议分层体系结构模型,knowledgepoint
2717,IEIA-232协议,knowledgepoint
2718,CCITT v24协议,knowledgepoint
2719,X.21协议,knowledgepoint
2720,差错控制,knowledgepoint
2721,停等协议,knowledgepoint
2722,滑动窗口协议,knowledgepoint
2723,IEEE802协议族,knowledgepoint
2724,HDLC协议,knowledgepoint
2725,PPP（及PPPoE）协议,knowledgepoint
2726,IP地址与协议,knowledgepoint
2727,地址解析协议ARP,knowledgepoint
2728,控制报文协议ICMP,knowledgepoint
2729,组管理协议IGMP,knowledgepoint
2730,内部网关协议RIP与OSPF,knowledgepoint
2731,外部网关协议BGP，X.25协议,knowledgepoint
2732,UDP报文格式,knowledgepoint
2733,UDP协议传输基本原理,knowledgepoint
2734,TCP报文格式,knowledgepoint
2735,TCP连接管理,knowledgepoint
2736,TCP流量控制,knowledgepoint
2737,TCP拥塞控制,knowledgepoint
2738,DNS协议,knowledgepoint
2739,FTP协议与TFTP协议,knowledgepoint
2740,SMTP协议,knowledgepoint
2741,TELNET协议,knowledgepoint
2742,HTTP协议,knowledgepoint
2743,BOOTP协议,knowledgepoint
2744,DHCP协议,knowledgepoint
2745,信息系统安全的基本需求,knowledgepoint
2746,信息系统安全模型,knowledgepoint
2747,信息系统安全的可靠性技术,knowledgepoint
2748,身份认证的原理和应用,knowledgepoint
2749,访问控制的原理和应用,knowledgepoint
2750,公钥密码的主要理论,knowledgepoint
2751,公钥密码体系的内涵,knowledgepoint
2752,公钥密码体系的特征,knowledgepoint
2753,数字签名技术,knowledgepoint
2754,木马攻击,knowledgepoint
2755,木马检测,knowledgepoint
2756,木马清除,knowledgepoint
2757,防火墙安全,knowledgepoint
2758,入侵信息检测,knowledgepoint
2759,蜜罐技术,knowledgepoint
2760,信息安全取证,knowledgepoint
2761,网络信息内容捕获,knowledgepoint
2762,信息内容分析与识别,knowledgepoint
2763,信息内容管控,knowledgepoint
2764,信息对抗方法,knowledgepoint
2765,数据备份,knowledgepoint
2766,数据容错,knowledgepoint
2767,数据容灾,knowledgepoint
2768,信息安全犯罪相关立法,knowledgepoint
2769,信息系统安全等级保护基础,knowledgepoint
2770,日常生活账号密码安全常识,knowledgepoint
2771,密码学基本概念,knowledgepoint
2772,密码学技术,knowledgepoint
2773,DES加密算法的原理,knowledgepoint
2774,DES加密算法的安全缺陷,knowledgepoint
2775,DES加密算法的安全应用,knowledgepoint
2776,AES加密算法的原理,knowledgepoint
2777,AES加密算法的安全缺陷,knowledgepoint
2778,AES加密算法的安全应用,knowledgepoint
2779,密码Hash函数的基本性质,knowledgepoint
2780,密码Hash函数的定义,knowledgepoint
2781,MDC和MAC的典型构造技术,knowledgepoint
2782,大整数分解的RSA加密算法的原理,knowledgepoint
2783,大整数分解的RSA加密算法的安全缺陷,knowledgepoint
2784,Rabin加密算法的原理,knowledgepoint
2785,Rabin加密算法的安全缺陷,knowledgepoint
2786,离散对数问题,knowledgepoint
2787,离散对数的ElGamal加密算法的原理,knowledgepoint
2788,离散对数的ElGamal加密算法的安全缺陷,knowledgepoint
2789,基于大整数分解的原理,knowledgepoint
2790,基于大整数分解的安全缺陷,knowledgepoint
2791,基于离散对数问题的签名算法的原理,knowledgepoint
2792,基于离散对数问题的签名算法的安全缺陷。,knowledgepoint
2793,椭圆曲线算术的基本原理,knowledgepoint
2794,椭圆算术在密码中的典型应用,knowledgepoint
2795,素数测试,knowledgepoint
2796,模幂,knowledgepoint
2797,密码算法在高级商务安全协议中的应用,knowledgepoint
2798,秘密分享技术,knowledgepoint
2799,密码算法在游戏中的应用,knowledgepoint
2800,零知识证明概念,knowledgepoint
2801,基于大整数分解的零知识认证技术,knowledgepoint
2802,离散对数的零知识认证技术,knowledgepoint
2803,密钥建立方法,knowledgepoint
2804,密钥建立应用系统,knowledgepoint
2805,公钥基础设施(PKI)的设计原理,knowledgepoint
2806,典型软件安全问题,knowledgepoint
2807,反汇编,knowledgepoint
2808,动态调试,knowledgepoint
2809,虚拟化分析,knowledgepoint
2810,静态动态分析工具的使用,knowledgepoint
2811,静态程序切片,knowledgepoint
