from_id,knowledgeunit1,rel,knowledgeunit2,to_id,
245,大容量和高速度：开发存储器层次,同修,贪心法,430,
266,异构计算硬件环境,同修,贪心法,430,
477,数据库恢复,同修,动态规划,431,
361,自动识别技术与RFID,同修,动态规划,431,
186,Spark编程,同修,动态规划,431,
367,安全可信网络安全观,同修,动态规划,431,
748,物联网安全体系结构,同修,动态规划,431,
453,内存管理,同修,动态规划,431,
244,处理器,同修,动态规划,431,
346,总线设计,同修,动态规划,431,
452,进程与线程，死锁,同修,动态规划,431,
667,描述逻辑,同修,动态规划,431,
569,图形编程,同修,动态规划,431,
669,其他知识表示方法,同修,动态规划,431,
182,MPI分布式编程,同修,动态规划,431,
473,约束和触发器,同修,动态规划,431,
475,服务器环境下的SQL,同修,动态规划,431,
590,下一代基础架构平台,同修,动态规划,431,
371,可信计算的应用,同修,动态规划,431,
614,密码学基础,同修,动态规划,431,
665,逻辑基础,同修,动态规划,431,
632,词法与语法,同修,动态规划,431,
455,输入输出设备,同修,动态规划,431,
500,图像识别,同修,动态规划,431,
360,物联网的概述,同修,动态规划,431,
348,嵌入式系统接口,同修,动态规划,431,
612,区块链概述,同修,动态规划,431,
180,OpenMP,同修,动态规划,431,
269,OpenCL编程,同修,动态规划,431,
194,云计算概念,同修,动态规划,431,
664,知识表示与推理绪论,同修,动态规划,431,
428,算法分析,同修,动态规划,431,
368,可信计算理论基础,同修,动态规划,431,
345,嵌入式处理器,同修,动态规划,431,
246,指令级并行,同修,动态规划,431,
616,以太坊与智能合约,同修,动态规划,431,
181,GPU编程,同修,动态规划,431,
478,并发控制,同修,动态规划,431,
351,嵌入式系统的可靠性设计,同修,动态规划,431,
430,贪心法,同修,动态规划,431,
183,MPI多级混合编程,同修,动态规划,431,
429,分治法,同修,动态规划,431,
496,频率域图像增强,同修,动态规划,431,
652,情感生成与合成及其在人机交互领域的应用,同修,动态规划,431,
362,无线传感网,同修,动态规划,431,
613,区块链中的分布式系统问题,同修,动态规划,431,
631,数学基础,同修,动态规划,431,
196,虚拟化技术,同修,动态规划,431,
497,图形复原,同修,动态规划,431,
480,计算机网络绪论,同修,动态规划,431,
195,云计算基础,同修,动态规划,431,
271,OpenACC编程,同修,动态规划,431,
615,比特币技术原理,同修,动态规划,431,
179,多线程并行程序设计,同修,动态规划,431,
363,定位技术,同修,动态规划,431,
566,参数曲线和曲面,同修,动态规划,431,
200,邱奇图灵论题,同修,动态规划,431,
242,计算机系统概要,同修,动态规划,431,
668,逻辑程序,同修,动态规划,431,
586,分布式数据访问平台,同修,动态规划,431,
432,回溯与分枝－限界法,同修,动态规划,431,
584,分布式服务框架,同修,动态规划,431,
470,关系数据库语言SQL,同修,动态规划,431,
750,感知层安全,同修,动态规划,431,
268,CUDA应用案例,同修,动态规划,431,
468,数据库系统世界（概述）,同修,动态规划,431,
749,物联网中的加、解密机制,同修,动态规划,431,
454,文件系统,同修,动态规划,431,
349,用户程序设计,同修,动态规划,431,
636,自然语言处理高级应用,同修,动态规划,431,
350,实时监控程序,同修,动态规划,431,
176,并行计算概述,同修,动态规划,431,
494,数字图像处理基础,同修,动态规划,431,
451,Unix/Linux基础,同修,动态规划,431,
471,关系数据库设计理论,同修,动态规划,431,
177,并行计算的性能评测,同修,动态规划,431,
476,SQL中的安全机制,同修,动态规划,431,
365,无线接入,同修,动态规划,431,
565,光照模型与纹理贴图,同修,动态规划,431,
653,基于脑认知的情感生成与感知研究,同修,动态规划,431,
185,并行程序设计方法学,同修,动态规划,431,
483,网络层：数据层面,同修,动态规划,431,
243,指令：计算机的语言,同修,动态规划,431,
369,可信密码机制,同修,动态规划,431,
562,计算机图形技术绪论,同修,动态规划,431,
474,视图与索引,同修,动态规划,431,
567,遮挡与阴影,同修,动态规划,431,
617,区块链技术前沿,同修,动态规划,431,
245,大容量和高速度：开发存储器层次,同修,动态规划,431,
484,数据链路层,同修,动态规划,431,
666,可满足性求解,同修,动态规划,431,
272,OpenACC案例分析,同修,动态规划,431,
184,MapReduce编程,同修,动态规划,431,
267,CUDA编程,同修,动态规划,431,
344,嵌入式系统设计概述,同修,动态规划,431,
482,传输层,同修,动态规划,431,
634,语言模型,同修,动态规划,431,
366,物联网前沿,同修,动态规划,431,
187,PCAM方法学,同修,动态规划,431,
633,序列标注,同修,动态规划,431,
370,可信对系统安全的支撑,同修,动态规划,431,
498,图像分割,同修,动态规划,431,
587,消息平台,同修,动态规划,431,
265,异构计算概述,同修,动态规划,431,
630,自然语言处理绪论,同修,动态规划,431,
198,正则语言,同修,动态规划,431,
469,关系数据库模型,同修,动态规划,431,
564,几何建模,同修,动态规划,431,
266,异构计算硬件环境,同修,动态规划,431,
650,情感模型介绍,同修,动态规划,431,
583,微服务架构,同修,动态规划,431,
247,从客户端到云的并行处理器,同修,动态规划,431,
479,NoSQL基本概念,同修,动态规划,431,
472,高层数据库模型,同修,动态规划,431,
649,情感计算概述,同修,动态规划,431,
568,光线跟踪,同修,动态规划,431,
347,存储系统设计,同修,动态规划,431,
481,应用层,同修,动态规划,431,
199,上下文无关语言,同修,动态规划,431,
651,情感感知与识别及其应用,同修,动态规划,431,
450,操作系统概述,同修,动态规划,431,
270,OpenCL应用案例与分析,同修,动态规划,431,
495,空间域图像增强,同修,动态规划,431,
582,软件体系架构的发展历程,同修,动态规划,431,
563,图形变换与变换管线,同修,动态规划,431,
588,分布式缓存平台,同修,动态规划,431,
197,云计算应用开发,同修,动态规划,431,
654,情感计算研究热点介绍,同修,动态规划,431,
493,图像处理概述,同修,动态规划,431,
751,物联网应用层安全,同修,动态规划,431,
178,并行计算硬件环境,同修,动态规划,431,
635,文本表示学习,同修,动态规划,431,
364,互联网和移动互联网,同修,动态规划,431,
499,图像的表示与描述,同修,动态规划,431,
585,服务调用链日志跟踪,同修,动态规划,431,
589,企业及微服务架构,同修,动态规划,431,
475,服务器环境下的SQL,同修,回溯与分枝－限界法,432,
632,词法与语法,同修,回溯与分枝－限界法,432,
585,服务调用链日志跟踪,同修,回溯与分枝－限界法,432,
567,遮挡与阴影,同修,回溯与分枝－限界法,432,
562,计算机图形技术绪论,同修,回溯与分枝－限界法,432,
367,安全可信网络安全观,同修,回溯与分枝－限界法,432,
564,几何建模,同修,回溯与分枝－限界法,432,
616,以太坊与智能合约,同修,回溯与分枝－限界法,432,
481,应用层,同修,回溯与分枝－限界法,432,
177,并行计算的性能评测,同修,回溯与分枝－限界法,432,
653,基于脑认知的情感生成与感知研究,同修,回溯与分枝－限界法,432,
664,知识表示与推理绪论,同修,回溯与分枝－限界法,432,
615,比特币技术原理,同修,回溯与分枝－限界法,432,
469,关系数据库模型,同修,回溯与分枝－限界法,432,
498,图像分割,同修,回溯与分枝－限界法,432,
654,情感计算研究热点介绍,同修,回溯与分枝－限界法,432,
669,其他知识表示方法,同修,回溯与分枝－限界法,432,
269,OpenCL编程,同修,回溯与分枝－限界法,432,
271,OpenACC编程,同修,回溯与分枝－限界法,432,
613,区块链中的分布式系统问题,同修,回溯与分枝－限界法,432,
345,嵌入式处理器,同修,回溯与分枝－限界法,432,
478,并发控制,同修,回溯与分枝－限界法,432,
667,描述逻辑,同修,回溯与分枝－限界法,432,
612,区块链概述,同修,回溯与分枝－限界法,432,
246,指令级并行,同修,回溯与分枝－限界法,432,
472,高层数据库模型,同修,回溯与分枝－限界法,432,
476,SQL中的安全机制,同修,回溯与分枝－限界法,432,
652,情感生成与合成及其在人机交互领域的应用,同修,回溯与分枝－限界法,432,
183,MPI多级混合编程,同修,回溯与分枝－限界法,432,
590,下一代基础架构平台,同修,回溯与分枝－限界法,432,
247,从客户端到云的并行处理器,同修,回溯与分枝－限界法,432,
584,分布式服务框架,同修,回溯与分枝－限界法,432,
451,Unix/Linux基础,同修,回溯与分枝－限界法,432,
474,视图与索引,同修,回溯与分枝－限界法,432,
635,文本表示学习,同修,回溯与分枝－限界法,432,
348,嵌入式系统接口,同修,回溯与分枝－限界法,432,
344,嵌入式系统设计概述,同修,回溯与分枝－限界法,432,
636,自然语言处理高级应用,同修,回溯与分枝－限界法,432,
197,云计算应用开发,同修,回溯与分枝－限界法,432,
750,感知层安全,同修,回溯与分枝－限界法,432,
589,企业及微服务架构,同修,回溯与分枝－限界法,432,
194,云计算概念,同修,回溯与分枝－限界法,432,
187,PCAM方法学,同修,回溯与分枝－限界法,432,
185,并行程序设计方法学,同修,回溯与分枝－限界法,432,
665,逻辑基础,同修,回溯与分枝－限界法,432,
272,OpenACC案例分析,同修,回溯与分枝－限界法,432,
500,图像识别,同修,回溯与分枝－限界法,432,
470,关系数据库语言SQL,同修,回溯与分枝－限界法,432,
480,计算机网络绪论,同修,回溯与分枝－限界法,432,
566,参数曲线和曲面,同修,回溯与分枝－限界法,432,
369,可信密码机制,同修,回溯与分枝－限界法,432,
245,大容量和高速度：开发存储器层次,同修,回溯与分枝－限界法,432,
243,指令：计算机的语言,同修,回溯与分枝－限界法,432,
195,云计算基础,同修,回溯与分枝－限界法,432,
450,操作系统概述,同修,回溯与分枝－限界法,432,
196,虚拟化技术,同修,回溯与分枝－限界法,432,
497,图形复原,同修,回溯与分枝－限界法,432,
617,区块链技术前沿,同修,回溯与分枝－限界法,432,
270,OpenCL应用案例与分析,同修,回溯与分枝－限界法,432,
242,计算机系统概要,同修,回溯与分枝－限界法,432,
429,分治法,同修,回溯与分枝－限界法,432,
360,物联网的概述,同修,回溯与分枝－限界法,432,
186,Spark编程,同修,回溯与分枝－限界法,432,
483,网络层：数据层面,同修,回溯与分枝－限界法,432,
495,空间域图像增强,同修,回溯与分枝－限界法,432,
587,消息平台,同修,回溯与分枝－限界法,432,
370,可信对系统安全的支撑,同修,回溯与分枝－限界法,432,
454,文件系统,同修,回溯与分枝－限界法,432,
468,数据库系统世界（概述）,同修,回溯与分枝－限界法,432,
453,内存管理,同修,回溯与分枝－限界法,432,
630,自然语言处理绪论,同修,回溯与分枝－限界法,432,
184,MapReduce编程,同修,回溯与分枝－限界法,432,
651,情感感知与识别及其应用,同修,回溯与分枝－限界法,432,
199,上下文无关语言,同修,回溯与分枝－限界法,432,
614,密码学基础,同修,回溯与分枝－限界法,432,
268,CUDA应用案例,同修,回溯与分枝－限界法,432,
748,物联网安全体系结构,同修,回溯与分枝－限界法,432,
349,用户程序设计,同修,回溯与分枝－限界法,432,
634,语言模型,同修,回溯与分枝－限界法,432,
455,输入输出设备,同修,回溯与分枝－限界法,432,
666,可满足性求解,同修,回溯与分枝－限界法,432,
179,多线程并行程序设计,同修,回溯与分枝－限界法,432,
588,分布式缓存平台,同修,回溯与分枝－限界法,432,
350,实时监控程序,同修,回溯与分枝－限界法,432,
484,数据链路层,同修,回溯与分枝－限界法,432,
583,微服务架构,同修,回溯与分枝－限界法,432,
347,存储系统设计,同修,回溯与分枝－限界法,432,
496,频率域图像增强,同修,回溯与分枝－限界法,432,
244,处理器,同修,回溯与分枝－限界法,432,
371,可信计算的应用,同修,回溯与分枝－限界法,432,
471,关系数据库设计理论,同修,回溯与分枝－限界法,432,
181,GPU编程,同修,回溯与分枝－限界法,432,
365,无线接入,同修,回溯与分枝－限界法,432,
582,软件体系架构的发展历程,同修,回溯与分枝－限界法,432,
477,数据库恢复,同修,回溯与分枝－限界法,432,
366,物联网前沿,同修,回溯与分枝－限界法,432,
200,邱奇图灵论题,同修,回溯与分枝－限界法,432,
568,光线跟踪,同修,回溯与分枝－限界法,432,
499,图像的表示与描述,同修,回溯与分枝－限界法,432,
178,并行计算硬件环境,同修,回溯与分枝－限界法,432,
364,互联网和移动互联网,同修,回溯与分枝－限界法,432,
650,情感模型介绍,同修,回溯与分枝－限界法,432,
368,可信计算理论基础,同修,回溯与分枝－限界法,432,
431,动态规划,同修,回溯与分枝－限界法,432,
180,OpenMP,同修,回溯与分枝－限界法,432,
649,情感计算概述,同修,回溯与分枝－限界法,432,
361,自动识别技术与RFID,同修,回溯与分枝－限界法,432,
182,MPI分布式编程,同修,回溯与分枝－限界法,432,
586,分布式数据访问平台,同修,回溯与分枝－限界法,432,
631,数学基础,同修,回溯与分枝－限界法,432,
351,嵌入式系统的可靠性设计,同修,回溯与分枝－限界法,432,
479,NoSQL基本概念,同修,回溯与分枝－限界法,432,
428,算法分析,同修,回溯与分枝－限界法,432,
266,异构计算硬件环境,同修,回溯与分枝－限界法,432,
473,约束和触发器,同修,回溯与分枝－限界法,432,
749,物联网中的加、解密机制,同修,回溯与分枝－限界法,432,
633,序列标注,同修,回溯与分枝－限界法,432,
176,并行计算概述,同修,回溯与分枝－限界法,432,
494,数字图像处理基础,同修,回溯与分枝－限界法,432,
346,总线设计,同修,回溯与分枝－限界法,432,
751,物联网应用层安全,同修,回溯与分枝－限界法,432,
267,CUDA编程,同修,回溯与分枝－限界法,432,
493,图像处理概述,同修,回溯与分枝－限界法,432,
363,定位技术,同修,回溯与分枝－限界法,432,
563,图形变换与变换管线,同修,回溯与分枝－限界法,432,
198,正则语言,同修,回溯与分枝－限界法,432,
482,传输层,同修,回溯与分枝－限界法,432,
362,无线传感网,同修,回溯与分枝－限界法,432,
565,光照模型与纹理贴图,同修,回溯与分枝－限界法,432,
265,异构计算概述,同修,回溯与分枝－限界法,432,
452,进程与线程，死锁,同修,回溯与分枝－限界法,432,
668,逻辑程序,同修,回溯与分枝－限界法,432,
430,贪心法,同修,回溯与分枝－限界法,432,
569,图形编程,同修,回溯与分枝－限界法,432,
439,图,同修,数据结构算法分析,433,
660,媒体数据表示,同修,数据结构算法分析,433,
188,构造性逻辑,同修,数据结构算法分析,433,
473,约束和触发器,同修,数据结构算法分析,433,
692,规格说明的形式推理,同修,数据结构算法分析,433,
314,模式识别的基本概念,同修,数据结构算法分析,433,
468,数据库系统世界（概述）,同修,数据结构算法分析,433,
686,一阶逻辑与集合论,同修,数据结构算法分析,433,
479,NoSQL基本概念,同修,数据结构算法分析,433,
706,数据链路层协议,同修,数据结构算法分析,433,
673,图像分类,同修,数据结构算法分析,433,
674,时序模型及在视觉任务中的应用,同修,数据结构算法分析,433,
476,SQL中的安全机制,同修,数据结构算法分析,433,
440,查找,同修,数据结构算法分析,433,
690,序列和包,同修,数据结构算法分析,433,
708,传输层协议,同修,数据结构算法分析,433,
436,递归,同修,数据结构算法分析,433,
198,正则语言,同修,数据结构算法分析,433,
477,数据库恢复,同修,数据结构算法分析,433,
191,图的连通性,同修,数据结构算法分析,433,
661,基于内容的媒体检索,同修,数据结构算法分析,433,
691,规格说明的实例,同修,数据结构算法分析,433,
687,关系和函数,同修,数据结构算法分析,433,
474,视图与索引,同修,数据结构算法分析,433,
704,网络协议概述,同修,数据结构算法分析,433,
320,卷积神经网络,同修,数据结构算法分析,433,
437,字符串,同修,数据结构算法分析,433,
200,邱奇图灵论题,同修,数据结构算法分析,433,
469,关系数据库模型,同修,数据结构算法分析,433,
707,网络层协议,同修,数据结构算法分析,433,
249,量子状态向量形式化,同修,数据结构算法分析,433,
434,线性表,同修,数据结构算法分析,433,
317,降维,同修,数据结构算法分析,433,
322,序列数据模型,同修,数据结构算法分析,433,
671,图像统计模型与视觉特征,同修,数据结构算法分析,433,
475,服务器环境下的SQL,同修,数据结构算法分析,433,
693,模型检测,同修,数据结构算法分析,433,
250,密度算子形式化,同修,数据结构算法分析,433,
192,图的支配、覆盖、独立与匹配,同修,数据结构算法分析,433,
471,关系数据库设计理论,同修,数据结构算法分析,433,
315,线性回归模型,同修,数据结构算法分析,433,
662,媒体语义理解,同修,数据结构算法分析,433,
248,线性代数,同修,数据结构算法分析,433,
672,计算机视觉中的统计学习与推断,同修,数据结构算法分析,433,
193,图谱与复杂网络,同修,数据结构算法分析,433,
478,并发控制,同修,数据结构算法分析,433,
438,树和二叉树,同修,数据结构算法分析,433,
190,图与网络流,同修,数据结构算法分析,433,
252,量子智能,同修,数据结构算法分析,433,
321,图模型,同修,数据结构算法分析,433,
688,Z的类型和构造单元,同修,数据结构算法分析,433,
685,逻辑与形式化方法绪论,同修,数据结构算法分析,433,
663,视频分析与处理,同修,数据结构算法分析,433,
189,布尔代数,同修,数据结构算法分析,433,
251,量子信息,同修,数据结构算法分析,433,
199,上下文无关语言,同修,数据结构算法分析,433,
670,计算机视觉与模式识别概述,同修,数据结构算法分析,433,
689,模式和规格说明,同修,数据结构算法分析,433,
470,关系数据库语言SQL,同修,数据结构算法分析,433,
316,模式识别与深度学习聚类,同修,数据结构算法分析,433,
441,排序,同修,数据结构算法分析,433,
472,高层数据库模型,同修,数据结构算法分析,433,
705,物理层协议,同修,数据结构算法分析,433,
319,深度神经网络,同修,数据结构算法分析,433,
435,栈和队列,同修,数据结构算法分析,433,
318,分类的概念与基本理论,同修,数据结构算法分析,433,
709,应用层协议,同修,数据结构算法分析,433,
697,安全编码,同修,数据结构算法分析,433,
695,安全需求,同修,数据结构算法分析,433,
698,安全测试,同修,数据结构算法分析,433,
694,安全软件工程概述,同修,数据结构算法分析,433,
696,安全设计,同修,数据结构算法分析,433,
192,图的支配、覆盖、独立与匹配,同修,线性表,434,
439,图,同修,线性表,434,
687,关系和函数,同修,线性表,434,
433,数据结构算法分析,同修,线性表,434,
662,媒体语义理解,同修,线性表,434,
321,图模型,同修,线性表,434,
193,图谱与复杂网络,同修,线性表,434,
663,视频分析与处理,同修,线性表,434,
441,排序,同修,线性表,434,
693,模型检测,同修,线性表,434,
248,线性代数,同修,线性表,434,
704,网络协议概述,同修,线性表,434,
474,视图与索引,同修,线性表,434,
318,分类的概念与基本理论,同修,线性表,434,
320,卷积神经网络,同修,线性表,434,
686,一阶逻辑与集合论,同修,线性表,434,
470,关系数据库语言SQL,同修,线性表,434,
440,查找,同修,线性表,434,
705,物理层协议,同修,线性表,434,
674,时序模型及在视觉任务中的应用,同修,线性表,434,
709,应用层协议,同修,线性表,434,
251,量子信息,同修,线性表,434,
692,规格说明的形式推理,同修,线性表,434,
476,SQL中的安全机制,同修,线性表,434,
199,上下文无关语言,同修,线性表,434,
322,序列数据模型,同修,线性表,434,
690,序列和包,同修,线性表,434,
661,基于内容的媒体检索,同修,线性表,434,
437,字符串,同修,线性表,434,
471,关系数据库设计理论,同修,线性表,434,
200,邱奇图灵论题,同修,线性表,434,
691,规格说明的实例,同修,线性表,434,
685,逻辑与形式化方法绪论,同修,线性表,434,
435,栈和队列,同修,线性表,434,
317,降维,同修,线性表,434,
469,关系数据库模型,同修,线性表,434,
673,图像分类,同修,线性表,434,
436,递归,同修,线性表,434,
707,网络层协议,同修,线性表,434,
475,服务器环境下的SQL,同修,线性表,434,
478,并发控制,同修,线性表,434,
315,线性回归模型,同修,线性表,434,
252,量子智能,同修,线性表,434,
191,图的连通性,同修,线性表,434,
250,密度算子形式化,同修,线性表,434,
468,数据库系统世界（概述）,同修,线性表,434,
473,约束和触发器,同修,线性表,434,
190,图与网络流,同修,线性表,434,
689,模式和规格说明,同修,线性表,434,
672,计算机视觉中的统计学习与推断,同修,线性表,434,
316,模式识别与深度学习聚类,同修,线性表,434,
472,高层数据库模型,同修,线性表,434,
670,计算机视觉与模式识别概述,同修,线性表,434,
319,深度神经网络,同修,线性表,434,
189,布尔代数,同修,线性表,434,
688,Z的类型和构造单元,同修,线性表,434,
249,量子状态向量形式化,同修,线性表,434,
438,树和二叉树,同修,线性表,434,
314,模式识别的基本概念,同修,线性表,434,
706,数据链路层协议,同修,线性表,434,
198,正则语言,同修,线性表,434,
477,数据库恢复,同修,线性表,434,
188,构造性逻辑,同修,线性表,434,
660,媒体数据表示,同修,线性表,434,
671,图像统计模型与视觉特征,同修,线性表,434,
708,传输层协议,同修,线性表,434,
479,NoSQL基本概念,同修,线性表,434,
694,安全软件工程概述,同修,线性表,434,
697,安全编码,同修,线性表,434,
698,安全测试,同修,线性表,434,
696,安全设计,同修,线性表,434,
695,安全需求,同修,线性表,434,
474,视图与索引,同修,栈和队列,435,
199,上下文无关语言,同修,栈和队列,435,
251,量子信息,同修,栈和队列,435,
704,网络协议概述,同修,栈和队列,435,
320,卷积神经网络,同修,栈和队列,435,
662,媒体语义理解,同修,栈和队列,435,
250,密度算子形式化,同修,栈和队列,435,
188,构造性逻辑,同修,栈和队列,435,
193,图谱与复杂网络,同修,栈和队列,435,
248,线性代数,同修,栈和队列,435,
690,序列和包,同修,栈和队列,435,
441,排序,同修,栈和队列,435,
479,NoSQL基本概念,同修,栈和队列,435,
252,量子智能,同修,栈和队列,435,
198,正则语言,同修,栈和队列,435,
693,模型检测,同修,栈和队列,435,
191,图的连通性,同修,栈和队列,435,
478,并发控制,同修,栈和队列,435,
436,递归,同修,栈和队列,435,
315,线性回归模型,同修,栈和队列,435,
318,分类的概念与基本理论,同修,栈和队列,435,
692,规格说明的形式推理,同修,栈和队列,435,
709,应用层协议,同修,栈和队列,435,
670,计算机视觉与模式识别概述,同修,栈和队列,435,
321,图模型,同修,栈和队列,435,
317,降维,同修,栈和队列,435,
674,时序模型及在视觉任务中的应用,同修,栈和队列,435,
686,一阶逻辑与集合论,同修,栈和队列,435,
691,规格说明的实例,同修,栈和队列,435,
316,模式识别与深度学习聚类,同修,栈和队列,435,
440,查找,同修,栈和队列,435,
663,视频分析与处理,同修,栈和队列,435,
672,计算机视觉中的统计学习与推断,同修,栈和队列,435,
673,图像分类,同修,栈和队列,435,
249,量子状态向量形式化,同修,栈和队列,435,
434,线性表,同修,栈和队列,435,
706,数据链路层协议,同修,栈和队列,435,
473,约束和触发器,同修,栈和队列,435,
660,媒体数据表示,同修,栈和队列,435,
189,布尔代数,同修,栈和队列,435,
685,逻辑与形式化方法绪论,同修,栈和队列,435,
437,字符串,同修,栈和队列,435,
476,SQL中的安全机制,同修,栈和队列,435,
689,模式和规格说明,同修,栈和队列,435,
671,图像统计模型与视觉特征,同修,栈和队列,435,
471,关系数据库设计理论,同修,栈和队列,435,
192,图的支配、覆盖、独立与匹配,同修,栈和队列,435,
319,深度神经网络,同修,栈和队列,435,
708,传输层协议,同修,栈和队列,435,
439,图,同修,栈和队列,435,
687,关系和函数,同修,栈和队列,435,
470,关系数据库语言SQL,同修,栈和队列,435,
661,基于内容的媒体检索,同修,栈和队列,435,
475,服务器环境下的SQL,同修,栈和队列,435,
314,模式识别的基本概念,同修,栈和队列,435,
688,Z的类型和构造单元,同修,栈和队列,435,
469,关系数据库模型,同修,栈和队列,435,
707,网络层协议,同修,栈和队列,435,
433,数据结构算法分析,同修,栈和队列,435,
477,数据库恢复,同修,栈和队列,435,
200,邱奇图灵论题,同修,栈和队列,435,
472,高层数据库模型,同修,栈和队列,435,
190,图与网络流,同修,栈和队列,435,
468,数据库系统世界（概述）,同修,栈和队列,435,
705,物理层协议,同修,栈和队列,435,
322,序列数据模型,同修,栈和队列,435,
438,树和二叉树,同修,栈和队列,435,
697,安全编码,同修,栈和队列,435,
698,安全测试,同修,栈和队列,435,
694,安全软件工程概述,同修,栈和队列,435,
695,安全需求,同修,栈和队列,435,
696,安全设计,同修,栈和队列,435,
433,数据结构算法分析,同修,递归,436,
687,关系和函数,同修,递归,436,
671,图像统计模型与视觉特征,同修,递归,436,
690,序列和包,同修,递归,436,
672,计算机视觉中的统计学习与推断,同修,递归,436,
191,图的连通性,同修,递归,436,
437,字符串,同修,递归,436,
709,应用层协议,同修,递归,436,
314,模式识别的基本概念,同修,递归,436,
251,量子信息,同修,递归,436,
190,图与网络流,同修,递归,436,
473,约束和触发器,同修,递归,436,
249,量子状态向量形式化,同修,递归,436,
673,图像分类,同修,递归,436,
435,栈和队列,同修,递归,436,
317,降维,同修,递归,436,
478,并发控制,同修,递归,436,
476,SQL中的安全机制,同修,递归,436,
685,逻辑与形式化方法绪论,同修,递归,436,
688,Z的类型和构造单元,同修,递归,436,
440,查找,同修,递归,436,
320,卷积神经网络,同修,递归,436,
321,图模型,同修,递归,436,
438,树和二叉树,同修,递归,436,
439,图,同修,递归,436,
670,计算机视觉与模式识别概述,同修,递归,436,
316,模式识别与深度学习聚类,同修,递归,436,
662,媒体语义理解,同修,递归,436,
660,媒体数据表示,同修,递归,436,
691,规格说明的实例,同修,递归,436,
708,传输层协议,同修,递归,436,
319,深度神经网络,同修,递归,436,
188,构造性逻辑,同修,递归,436,
663,视频分析与处理,同修,递归,436,
199,上下文无关语言,同修,递归,436,
248,线性代数,同修,递归,436,
689,模式和规格说明,同修,递归,436,
661,基于内容的媒体检索,同修,递归,436,
674,时序模型及在视觉任务中的应用,同修,递归,436,
693,模型检测,同修,递归,436,
706,数据链路层协议,同修,递归,436,
472,高层数据库模型,同修,递归,436,
477,数据库恢复,同修,递归,436,
441,排序,同修,递归,436,
318,分类的概念与基本理论,同修,递归,436,
479,NoSQL基本概念,同修,递归,436,
189,布尔代数,同修,递归,436,
250,密度算子形式化,同修,递归,436,
692,规格说明的形式推理,同修,递归,436,
198,正则语言,同修,递归,436,
474,视图与索引,同修,递归,436,
470,关系数据库语言SQL,同修,递归,436,
704,网络协议概述,同修,递归,436,
200,邱奇图灵论题,同修,递归,436,
471,关系数据库设计理论,同修,递归,436,
686,一阶逻辑与集合论,同修,递归,436,
707,网络层协议,同修,递归,436,
434,线性表,同修,递归,436,
468,数据库系统世界（概述）,同修,递归,436,
252,量子智能,同修,递归,436,
192,图的支配、覆盖、独立与匹配,同修,递归,436,
193,图谱与复杂网络,同修,递归,436,
315,线性回归模型,同修,递归,436,
475,服务器环境下的SQL,同修,递归,436,
469,关系数据库模型,同修,递归,436,
705,物理层协议,同修,递归,436,
322,序列数据模型,同修,递归,436,
694,安全软件工程概述,同修,递归,436,
695,安全需求,同修,递归,436,
696,安全设计,同修,递归,436,
697,安全编码,同修,递归,436,
698,安全测试,同修,递归,436,
441,排序,同修,字符串,437,
705,物理层协议,同修,字符串,437,
318,分类的概念与基本理论,同修,字符串,437,
670,计算机视觉与模式识别概述,同修,字符串,437,
322,序列数据模型,同修,字符串,437,
704,网络协议概述,同修,字符串,437,
199,上下文无关语言,同修,字符串,437,
468,数据库系统世界（概述）,同修,字符串,437,
248,线性代数,同修,字符串,437,
671,图像统计模型与视觉特征,同修,字符串,437,
689,模式和规格说明,同修,字符串,437,
193,图谱与复杂网络,同修,字符串,437,
708,传输层协议,同修,字符串,437,
252,量子智能,同修,字符串,437,
470,关系数据库语言SQL,同修,字符串,437,
200,邱奇图灵论题,同修,字符串,437,
692,规格说明的形式推理,同修,字符串,437,
474,视图与索引,同修,字符串,437,
709,应用层协议,同修,字符串,437,
251,量子信息,同修,字符串,437,
198,正则语言,同修,字符串,437,
250,密度算子形式化,同修,字符串,437,
249,量子状态向量形式化,同修,字符串,437,
435,栈和队列,同修,字符串,437,
434,线性表,同修,字符串,437,
436,递归,同修,字符串,437,
438,树和二叉树,同修,字符串,437,
190,图与网络流,同修,字符串,437,
471,关系数据库设计理论,同修,字符串,437,
321,图模型,同修,字符串,437,
663,视频分析与处理,同修,字符串,437,
479,NoSQL基本概念,同修,字符串,437,
691,规格说明的实例,同修,字符串,437,
673,图像分类,同修,字符串,437,
317,降维,同修,字符串,437,
472,高层数据库模型,同修,字符串,437,
693,模型检测,同修,字符串,437,
320,卷积神经网络,同修,字符串,437,
660,媒体数据表示,同修,字符串,437,
192,图的支配、覆盖、独立与匹配,同修,字符串,437,
686,一阶逻辑与集合论,同修,字符串,437,
475,服务器环境下的SQL,同修,字符串,437,
188,构造性逻辑,同修,字符串,437,
476,SQL中的安全机制,同修,字符串,437,
473,约束和触发器,同修,字符串,437,
433,数据结构算法分析,同修,字符串,437,
477,数据库恢复,同修,字符串,437,
706,数据链路层协议,同修,字符串,437,
661,基于内容的媒体检索,同修,字符串,437,
690,序列和包,同修,字符串,437,
439,图,同修,字符串,437,
687,关系和函数,同修,字符串,437,
672,计算机视觉中的统计学习与推断,同修,字符串,437,
674,时序模型及在视觉任务中的应用,同修,字符串,437,
